Time,Open,High,Low,Last,Change,%Chg,Volume
12/8/2021,0.88744,0.88744,0.88061,0.88165,-0.00578,-0.65%,66145
12/7/2021,0.88604,0.89057,0.88506,0.88743,0.00138,0.16%,59604
12/6/2021,0.88373,0.88755,0.88337,0.88605,0.00209,0.24%,61375
12/3/2021,0.88483,0.88752,0.88238,0.88396,-0.00087,-0.10%,80136
12/2/2021,0.88337,0.88527,0.88122,0.88483,0.00146,0.17%,68161
12/1/2021,0.88187,0.88468,0.88039,0.88337,0.0015,0.17%,80603
11/30/2021,0.88547,0.88995,0.87855,0.88187,-0.0036,-0.41%,96526
11/29/2021,0.88459,0.88817,0.88348,0.88547,0.00216,0.24%,77545
11/26/2021,0.89201,0.89226,0.88236,0.88331,-0.00869,-0.97%,83231
11/25/2021,0.89283,0.89284,0.8905,0.892,-0.00083,-0.09%,47333
11/24/2021,0.8889,0.89388,0.88848,0.89283,0.00392,0.44%,73794
11/23/2021,0.89006,0.89074,0.88694,0.88891,-0.00118,-0.13%,72581
11/22/2021,0.88582,0.89036,0.88536,0.89009,0.00373,0.42%,75091
11/19/2021,0.87925,0.8888,0.87916,0.88636,0.00711,0.81%,76293
11/18/2021,0.88343,0.88382,0.87913,0.87925,-0.00418,-0.47%,60615
11/17/2021,0.88335,0.88771,0.88245,0.88343,0.00008,0.01%,65956
11/16/2021,0.87966,0.88416,0.87824,0.88335,0.00368,0.42%,65825
11/15/2021,0.87346,0.8805,0.87227,0.87967,0.00587,0.67%,59178
11/12/2021,0.87332,0.87458,0.87248,0.8738,0.00049,0.06%,54032
11/11/2021,0.87119,0.87382,0.87045,0.87331,0.00212,0.24%,50308
11/10/2021,0.86241,0.87132,0.86226,0.87119,0.00878,1.02%,70749
11/9/2021,0.86291,0.86426,0.86147,0.86241,-0.00051,-0.06%,59621
11/8/2021,0.86545,0.86572,0.86242,0.86292,-0.0015,-0.17%,55170
11/5/2021,0.86537,0.8685,0.86405,0.86442,-0.00095,-0.11%,64632
11/4/2021,0.86116,0.86734,0.86081,0.86537,0.00421,0.49%,61629
11/3/2021,0.86351,0.86484,0.8609,0.86116,-0.00234,-0.27%,64774
11/2/2021,0.86157,0.86383,0.86105,0.8635,0.00192,0.22%,58834
11/1/2021,0.86494,0.86606,0.86135,0.86158,-0.00337,-0.39%,57913
10/29/2021,0.85593,0.86686,0.85541,0.86495,0.00902,1.05%,64472
10/28/2021,0.86178,0.86333,0.85529,0.85593,-0.00586,-0.68%,51894
10/27/2021,0.86229,0.86315,0.86019,0.86179,-0.00051,-0.06%,52169
10/26/2021,0.86131,0.86316,0.86012,0.8623,0.00099,0.11%,46146
10/25/2021,0.85903,0.86271,0.85716,0.86131,0.00263,0.31%,56178
10/22/2021,0.86019,0.86044,0.858,0.85868,-0.00152,-0.18%,56611
10/21/2021,0.85826,0.86055,0.85708,0.8602,0.00194,0.23%,54470
10/20/2021,0.8596,0.86075,0.85773,0.85826,-0.00134,-0.16%,52052
10/19/2021,0.8612,0.86136,0.85698,0.8596,-0.00161,-0.19%,53404
10/18/2021,0.86258,0.8641,0.86032,0.86121,-0.0009,-0.10%,57604
10/15/2021,0.86223,0.86291,0.86063,0.86211,-0.00013,-0.02%,51993
10/14/2021,0.86229,0.86321,0.86028,0.86224,-0.00005,-0.01%,48339
10/13/2021,0.86724,0.86727,0.86224,0.86229,-0.00496,-0.57%,57811
10/12/2021,0.86554,0.86768,0.86426,0.86725,0.00171,0.20%,52128
10/11/2021,0.86395,0.8658,0.86304,0.86554,0.00161,0.19%,49000
10/8/2021,0.86558,0.86639,0.86317,0.86393,-0.00165,-0.19%,56372
10/7/2021,0.86524,0.86592,0.86417,0.86558,0.00034,0.04%,51176
10/6/2021,0.86223,0.86727,0.86176,0.86524,0.00299,0.35%,62840
10/5/2021,0.86053,0.86343,0.86034,0.86225,0.00171,0.20%,53149
10/4/2021,0.86253,0.86295,0.85911,0.86054,-0.00196,-0.23%,57830
10/1/2021,0.86371,0.86477,0.86152,0.8625,-0.00124,-0.14%,65192
9/30/2021,0.86222,0.86482,0.86135,0.86374,0.00152,0.18%,70829
9/29/2021,0.85586,0.8628,0.85539,0.86222,0.00634,0.74%,70829
9/28/2021,0.85502,0.85694,0.85441,0.85588,0.00085,0.10%,65663
9/27/2021,0.85273,0.85573,0.8525,0.85503,0.0019,0.22%,59004
9/24/2021,0.85186,0.85457,0.85125,0.85313,0.00126,0.15%,49457
9/23/2021,0.85559,0.85586,0.85105,0.85187,-0.00372,-0.43%,60494
9/22/2021,0.85279,0.85578,0.85069,0.85559,0.00279,0.33%,69120
9/21/2021,0.8527,0.85358,0.85116,0.8528,0.0001,0.01%,54944
9/20/2021,0.85237,0.85464,0.85204,0.8527,-0.00017,-0.02%,57336
9/17/2021,0.84969,0.85287,0.84826,0.85287,0.00318,0.37%,56207
9/16/2021,0.84624,0.85095,0.84588,0.84969,0.00346,0.41%,55137
9/15/2021,0.84708,0.84744,0.84515,0.84623,-0.00084,-0.10%,55513
9/14/2021,0.84664,0.84741,0.84418,0.84707,0.00044,0.05%,55415
9/13/2021,0.84644,0.84954,0.84608,0.84663,-0.00005,-0.01%,52108
9/10/2021,0.8457,0.84674,0.84378,0.84668,0.00097,0.11%,51802
9/9/2021,0.84628,0.84704,0.84449,0.84571,-0.00059,-0.07%,57002
9/8/2021,0.84439,0.84726,0.84376,0.8463,0.0019,0.23%,55914
9/7/2021,0.84238,0.84472,0.84137,0.8444,0.00201,0.24%,53228
9/6/2021,0.84164,0.84342,0.84115,0.84239,0.0006,0.07%,40255
9/3/2021,0.84202,0.84267,0.83972,0.84179,-0.00023,-0.03%,55691
9/2/2021,0.84455,0.84494,0.84189,0.84202,-0.00254,-0.30%,46008
9/1/2021,0.84681,0.84785,0.8434,0.84456,-0.00225,-0.27%,53148
8/31/2021,0.84762,0.84772,0.84423,0.84681,-0.00082,-0.10%,58369
8/30/2021,0.84797,0.84867,0.84674,0.84763,-0.00001,0.00%,44508
8/27/2021,0.85089,0.85209,0.8473,0.84764,-0.00325,-0.38%,59340
8/26/2021,0.84942,0.85129,0.84895,0.85089,0.00147,0.17%,53066
8/25/2021,0.85048,0.85272,0.84923,0.84942,-0.00107,-0.13%,49720
8/24/2021,0.8513,0.85265,0.84997,0.85049,-0.00081,-0.10%,44594
8/23/2021,0.85504,0.85517,0.851,0.8513,-0.00341,-0.40%,54405
8/20/2021,0.85641,0.85729,0.85429,0.85471,-0.00171,-0.20%,49389
8/19/2021,0.85402,0.85715,0.8535,0.85642,0.00238,0.28%,60501
8/18/2021,0.85406,0.8551,0.85164,0.85404,-0.00002,0.00%,54364
8/17/2021,0.84915,0.85407,0.84858,0.85406,0.00492,0.58%,54154
8/16/2021,0.84772,0.84974,0.84733,0.84914,0.00146,0.17%,44582
8/13/2021,0.8525,0.8525,0.84712,0.84768,-0.00483,-0.57%,41617
8/12/2021,0.85183,0.85292,0.85115,0.85251,0.00068,0.08%,43109
8/11/2021,0.85315,0.85423,0.85083,0.85183,-0.00133,-0.16%,49446
8/10/2021,0.85205,0.85392,0.85154,0.85316,0.00111,0.13%,46733
8/9/2021,0.84995,0.85211,0.84959,0.85205,0.00184,0.22%,55145
8/6/2021,0.84508,0.8507,0.84475,0.85021,0.0051,0.60%,53259
8/5/2021,0.8447,0.84534,0.84334,0.84511,0.00041,0.05%,50276
8/4/2021,0.84282,0.84503,0.84034,0.8447,0.00188,0.22%,51166
8/3/2021,0.84229,0.84355,0.84076,0.84282,0.00053,0.06%,55470
8/2/2021,0.8425,0.84321,0.84055,0.84229,-0.00032,-0.04%,54292
7/30/2021,0.84125,0.84369,0.83974,0.84261,0.00135,0.16%,56870
7/29/2021,0.84434,0.84448,0.84075,0.84126,-0.0031,-0.37%,53914
7/28/2021,0.84621,0.84928,0.84388,0.84436,-0.00186,-0.22%,68045
7/27/2021,0.84721,0.84953,0.84443,0.84622,-0.001,-0.12%,59434
7/26/2021,0.84923,0.85005,0.84624,0.84722,-0.00222,-0.26%,59971
7/23/2021,0.84948,0.85066,0.84845,0.84944,-0.00005,-0.01%,53227
7/22/2021,0.84775,0.85047,0.84531,0.84949,0.00174,0.21%,65848
7/21/2021,0.8488,0.85085,0.84705,0.84775,-0.00105,-0.12%,57895
7/20/2021,0.84748,0.8506,0.84706,0.8488,0.00133,0.16%,68847
7/19/2021,0.84675,0.85002,0.84568,0.84747,0.00043,0.05%,70887
7/16/2021,0.84664,0.84797,0.84585,0.84704,0.00039,0.05%,58059
7/15/2021,0.84483,0.84764,0.84385,0.84665,0.00182,0.22%,59889
7/14/2021,0.84911,0.84942,0.84459,0.84483,-0.00428,-0.50%,59917
7/13/2021,0.84309,0.84939,0.84202,0.84911,0.00601,0.71%,62833
7/12/2021,0.842,0.84482,0.84161,0.8431,0.00126,0.15%,56380
7/9/2021,0.84413,0.84562,0.84164,0.84184,-0.0023,-0.27%,59877
7/8/2021,0.84805,0.84859,0.84261,0.84414,-0.00392,-0.46%,76511
7/7/2021,0.84575,0.84873,0.84488,0.84806,0.0023,0.27%,65293
7/6/2021,0.84286,0.84683,0.84067,0.84576,0.00289,0.34%,68071
7/5/2021,0.84268,0.84374,0.84169,0.84287,0.00006,0.01%,46594
7/2/2021,0.84386,0.84683,0.84211,0.84281,-0.00106,-0.13%,62229
7/1/2021,0.84339,0.84473,0.84143,0.84387,0.00046,0.05%,59664
6/30/2021,0.84053,0.84419,0.83967,0.84341,0.00286,0.34%,61988
6/29/2021,0.83857,0.84187,0.83823,0.84055,0.00197,0.23%,55071
6/28/2021,0.8379,0.84011,0.83721,0.83858,0.0008,0.10%,58732
6/25/2021,0.8381,0.83843,0.83505,0.83778,-0.00033,-0.04%,50158
6/24/2021,0.83842,0.83901,0.83639,0.83811,-0.00031,-0.04%,53516
6/23/2021,0.83739,0.83944,0.83542,0.83842,0.00103,0.12%,60207
6/22/2021,0.83905,0.84163,0.83662,0.83739,-0.00166,-0.20%,62463
6/21/2021,0.84327,0.84399,0.83881,0.83905,-0.0038,-0.45%,79038
6/18/2021,0.83983,0.84397,0.83852,0.84285,0.00302,0.36%,78720
6/17/2021,0.83367,0.84087,0.83284,0.83983,0.00615,0.74%,75142
6/16/2021,0.82461,0.83368,0.82403,0.83368,0.00907,1.10%,65593
6/15/2021,0.82503,0.8263,0.82321,0.82461,-0.00043,-0.05%,48980
6/14/2021,0.82608,0.82677,0.82438,0.82504,-0.00074,-0.09%,49852
6/11/2021,0.82125,0.82689,0.82005,0.82578,0.00452,0.55%,51107
6/10/2021,0.82097,0.82345,0.82006,0.82126,0.00029,0.04%,61028
6/9/2021,0.82146,0.82155,0.81847,0.82097,-0.00049,-0.06%,43995
6/8/2021,0.82033,0.822,0.82001,0.82146,0.00112,0.14%,50590
6/7/2021,0.82219,0.82335,0.81956,0.82034,-0.00152,-0.18%,50055
6/4/2021,0.82457,0.82612,0.82064,0.82186,-0.00273,-0.33%,57666
6/3/2021,0.81891,0.82514,0.81866,0.82459,0.00566,0.69%,55843
6/2/2021,0.81871,0.82202,0.81783,0.81893,0.00021,0.03%,52629
6/1/2021,0.81778,0.81883,0.81605,0.81872,0.00093,0.11%,51078
5/31/2021,0.81992,0.8207,0.81754,0.81779,-0.00233,-0.28%,42972
5/28/2021,0.82006,0.82416,0.81931,0.82012,0.00006,0.01%,58873
5/27/2021,0.82008,0.8213,0.81867,0.82006,-0.00002,0.00%,60329
5/26/2021,0.81617,0.8208,0.81542,0.82008,0.0039,0.48%,58412
5/25/2021,0.8185,0.81885,0.81525,0.81618,-0.00233,-0.28%,60541
5/24/2021,0.82133,0.82144,0.81768,0.81851,-0.00238,-0.29%,56662
5/21/2021,0.81777,0.82223,0.81701,0.82089,0.00313,0.38%,62650
5/20/2021,0.82125,0.8217,0.81766,0.81776,-0.00351,-0.43%,59570
5/19/2021,0.81809,0.82233,0.81665,0.82127,0.00318,0.39%,73500
5/18/2021,0.8229,0.8229,0.81739,0.81809,-0.00481,-0.58%,58069
5/17/2021,0.82339,0.82462,0.82174,0.8229,-0.00045,-0.05%,59756
5/14/2021,0.82786,0.82839,0.82319,0.82335,-0.00451,-0.54%,60603
5/13/2021,0.82841,0.8297,0.82603,0.82786,-0.00056,-0.07%,70127
5/12/2021,0.82311,0.82876,0.82287,0.82842,0.0053,0.64%,77498
5/11/2021,0.8244,0.82483,0.82094,0.82312,-0.00128,-0.16%,65366
5/10/2021,0.82213,0.82448,0.82118,0.8244,0.00231,0.28%,65687
5/7/2021,0.8288,0.82962,0.82155,0.82209,-0.00672,-0.81%,68330
5/6/2021,0.8329,0.83374,0.82842,0.82881,-0.00408,-0.49%,56294
5/5/2021,0.83236,0.83425,0.83141,0.83289,0.00051,0.06%,52549
5/4/2021,0.82894,0.83333,0.82863,0.83238,0.00343,0.41%,58557
5/3/2021,0.83088,0.83235,0.82807,0.82895,-0.00299,-0.36%,51908
4/30/2021,0.82506,0.83213,0.8246,0.83194,0.00687,0.83%,59003
4/29/2021,0.82468,0.82623,0.82305,0.82507,0.00037,0.04%,55817
4/28/2021,0.82693,0.82938,0.82408,0.8247,-0.00223,-0.27%,61192
4/27/2021,0.82739,0.82935,0.82687,0.82693,-0.00045,-0.05%,50452
4/26/2021,0.82692,0.82904,0.82526,0.82738,0.00077,0.09%,57709
4/23/2021,0.83216,0.8324,0.82638,0.82661,-0.00555,-0.67%,53417
4/22/2021,0.83087,0.83375,0.82854,0.83216,0.00129,0.16%,62096
4/21/2021,0.83077,0.83336,0.83032,0.83087,0.00009,0.01%,51025
4/20/2021,0.83073,0.83174,0.82782,0.83078,0.00004,0.00%,57322
4/19/2021,0.83505,0.8373,0.83002,0.83074,-0.00378,-0.45%,60416
4/16/2021,0.83562,0.83675,0.83372,0.83452,-0.00111,-0.13%,50295
4/15/2021,0.83475,0.83636,0.83379,0.83563,0.00088,0.11%,56121
4/14/2021,0.83688,0.83688,0.83418,0.83475,-0.00214,-0.26%,56021
4/13/2021,0.8395,0.84171,0.8364,0.83689,-0.00261,-0.31%,61846
4/12/2021,0.84104,0.8423,0.83895,0.8395,-0.00062,-0.07%,56078
4/9/2021,0.83915,0.84257,0.83889,0.84012,0.00096,0.11%,52297
4/8/2021,0.84231,0.84305,0.83842,0.83916,-0.00314,-0.37%,50965
4/7/2021,0.84198,0.84306,0.8393,0.8423,0.00033,0.04%,60570
4/6/2021,0.84651,0.84773,0.8419,0.84197,-0.00454,-0.54%,56891
4/5/2021,0.85039,0.85188,0.84605,0.84651,-0.00364,-0.43%,39614
4/2/2021,0.84903,0.85103,0.84843,0.85015,0.00111,0.13%,26566
4/1/2021,0.85243,0.85366,0.84891,0.84904,-0.0034,-0.40%,60066
3/31/2021,0.85351,0.85436,0.85036,0.85244,-0.00108,-0.13%,59813
3/30/2021,0.84996,0.85377,0.84931,0.85352,0.00356,0.42%,57021
3/29/2021,0.84816,0.85025,0.84777,0.84996,0.00205,0.24%,60205
3/26/2021,0.85002,0.85002,0.84712,0.84791,-0.00211,-0.25%,50863
3/25/2021,0.84648,0.85014,0.84542,0.85002,0.00352,0.42%,64263
3/24/2021,0.8439,0.8467,0.84357,0.8465,0.00259,0.31%,60115
3/23/2021,0.83802,0.84435,0.83747,0.84391,0.00589,0.70%,60508
3/22/2021,0.83691,0.84207,0.83691,0.83802,-0.00199,-0.24%,59409
3/19/2021,0.83917,0.84213,0.83773,0.84001,0.00084,0.10%,62441
3/18/2021,0.83471,0.83985,0.83409,0.83917,0.00446,0.53%,74547
3/17/2021,0.84013,0.84125,0.83436,0.83471,-0.00542,-0.65%,62485
3/16/2021,0.83818,0.8415,0.83668,0.84013,0.00195,0.23%,59622
3/15/2021,0.83658,0.83949,0.83557,0.83818,0.00166,0.20%,62585
3/12/2021,0.83433,0.83958,0.83413,0.83652,0.00218,0.26%,66394
3/11/2021,0.83828,0.83916,0.834,0.83434,-0.00394,-0.47%,69089
3/10/2021,0.8402,0.84247,0.83816,0.83828,-0.00193,-0.23%,73304
3/9/2021,0.84412,0.84486,0.83922,0.84021,-0.00391,-0.46%,74752
3/8/2021,0.83914,0.84424,0.83803,0.84412,0.0047,0.56%,85215
3/5/2021,0.8352,0.84074,0.83475,0.83942,0.00422,0.51%,96803
3/4/2021,0.82898,0.83595,0.82858,0.8352,0.00622,0.75%,89414
3/3/2021,0.82702,0.83029,0.82558,0.82898,0.00195,0.24%,72045
3/2/2021,0.82991,0.83383,0.82682,0.82703,-0.00289,-0.35%,69388
3/1/2021,0.82848,0.83137,0.82634,0.82992,0.00166,0.20%,75807
2/26/2021,0.82135,0.82899,0.82061,0.82826,0.00691,0.84%,106091
2/25/2021,0.82167,0.82259,0.81681,0.82135,-0.00031,-0.04%,89294
2/24/2021,0.823,0.82575,0.82139,0.82166,-0.00134,-0.16%,73241
2/23/2021,0.82245,0.82398,0.82105,0.823,0.00054,0.07%,59205
2/22/2021,0.8253,0.82702,0.82169,0.82246,-0.00271,-0.33%,64167
2/19/2021,0.82689,0.82761,0.82342,0.82517,-0.00172,-0.21%,53590
2/18/2021,0.83047,0.83082,0.8268,0.82689,-0.00359,-0.43%,57396
2/17/2021,0.82612,0.83164,0.82562,0.83048,0.00436,0.53%,61001
2/16/2021,0.8245,0.82672,0.82171,0.82612,0.0016,0.19%,53892
2/15/2021,0.8251,0.82526,0.82337,0.82452,-0.00054,-0.07%,41330
2/12/2021,0.82424,0.82765,0.82393,0.82506,0.00081,0.10%,46432
2/11/2021,0.82512,0.82546,0.82312,0.82425,-0.00088,-0.11%,43311
2/10/2021,0.82506,0.8258,0.82345,0.82513,0.00006,0.01%,54083
2/9/2021,0.8298,0.82997,0.82497,0.82507,-0.00472,-0.57%,55143
2/8/2021,0.83052,0.83191,0.8288,0.82979,-0.00012,-0.01%,54929
2/5/2021,0.83596,0.83661,0.82983,0.82991,-0.00605,-0.72%,57202
2/4/2021,0.83084,0.83623,0.83033,0.83596,0.00511,0.62%,57112
2/3/2021,0.83028,0.83298,0.82986,0.83085,0.00056,0.07%,55379
2/2/2021,0.82909,0.83246,0.82728,0.83029,0.0012,0.14%,64984
2/1/2021,0.8244,0.8294,0.82395,0.82909,0.00525,0.64%,74973
1/29/2021,0.82492,0.82677,0.82266,0.82384,-0.00109,-0.13%,80522
1/28/2021,0.82558,0.82771,0.82359,0.82493,-0.00067,-0.08%,79346
1/27/2021,0.82237,0.82921,0.8217,0.8256,0.00323,0.39%,75150
1/26/2021,0.82358,0.82588,0.8213,0.82237,-0.00121,-0.15%,57655
1/25/2021,0.8216,0.82529,0.82078,0.82358,0.00209,0.25%,64715
1/22/2021,0.82181,0.82292,0.82035,0.82149,-0.00031,-0.04%,56665
1/21/2021,0.82602,0.82602,0.82151,0.8218,-0.00422,-0.51%,61967
1/20/2021,0.82445,0.82794,0.82247,0.82602,0.00156,0.19%,60318
1/19/2021,0.82797,0.82816,0.82339,0.82446,-0.0035,-0.42%,55179
1/18/2021,0.82747,0.82954,0.82722,0.82796,-0.00015,-0.02%,58946
1/15/2021,0.82252,0.82812,0.8222,0.82811,0.00557,0.68%,57340
1/14/2021,0.82248,0.82563,0.82114,0.82254,0.00007,0.01%,68897
1/13/2021,0.8191,0.82366,0.81813,0.82247,0.00336,0.41%,63617
1/12/2021,0.82295,0.82387,0.81902,0.81911,-0.00385,-0.47%,65771
1/11/2021,0.81797,0.82419,0.81746,0.82296,0.00506,0.62%,79671
1/8/2021,0.81499,0.82005,0.81406,0.8179,0.00291,0.36%,85759
1/7/2021,0.81117,0.81659,0.81009,0.81499,0.00382,0.47%,74842
1/6/2021,0.81306,0.8152,0.80975,0.81117,-0.00189,-0.23%,94202
1/5/2021,0.81632,0.81645,0.81264,0.81306,-0.00326,-0.40%,65113
1/4/2021,0.81691,0.8175,0.81244,0.81632,-0.0023,-0.28%,80851
12/31/2020,0.81306,0.81899,0.81238,0.81862,0.00557,0.69%,49576
12/30/2020,0.81627,0.81629,0.81237,0.81305,-0.00323,-0.40%,57576
12/29/2020,0.81863,0.819,0.81464,0.81628,-0.00236,-0.29%,53465
12/28/2020,0.81409,0.82088,0.81405,0.81864,-0.00187,-0.23%,59812
12/24/2020,0.82055,0.82113,0.8186,0.82051,-0.00005,-0.01%,36624
12/23/2020,0.8221,0.82272,0.81828,0.82056,-0.00155,-0.19%,62393
12/22/2020,0.81668,0.82281,0.81587,0.82211,0.00543,0.66%,63406
12/21/2020,0.81845,0.82435,0.81618,0.81668,0.00095,0.12%,91051
12/18/2020,0.81506,0.81789,0.8148,0.81573,0.00066,0.08%,52910
12/17/2020,0.81967,0.82024,0.81481,0.81507,-0.00461,-0.56%,56029
12/16/2020,0.82282,0.82465,0.81885,0.81968,-0.00314,-0.38%,64978
12/15/2020,0.82349,0.8249,0.82177,0.82282,-0.00068,-0.08%,55215
12/14/2020,0.82396,0.82532,0.82126,0.8235,-0.00212,-0.26%,61970
12/11/2020,0.82361,0.82602,0.82215,0.82562,0.00202,0.25%,66530
12/10/2020,0.82764,0.82806,0.82245,0.8236,-0.00404,-0.49%,78086
12/9/2020,0.82615,0.8292,0.82323,0.82764,0.00149,0.18%,65407
12/8/2020,0.82578,0.82669,0.82413,0.82615,0.00037,0.04%,65532
12/7/2020,0.82514,0.82788,0.822,0.82578,0.00082,0.10%,72088
12/4/2020,0.82316,0.8257,0.82118,0.82496,0.00181,0.22%,69791
12/3/2020,0.82535,0.82634,0.82137,0.82315,-0.0022,-0.27%,68241
12/2/2020,0.82836,0.83054,0.82517,0.82535,-0.00302,-0.36%,70428
12/1/2020,0.83851,0.83852,0.82805,0.82837,-0.01016,-1.21%,67827
11/30/2020,0.83612,0.8386,0.83311,0.83853,0.00268,0.32%,72101
11/27/2020,0.83936,0.83967,0.83584,0.83585,-0.00351,-0.42%,46439
11/26/2020,0.83934,0.84131,0.83743,0.83936,0,0.00%,43915
11/25/2020,0.84081,0.84157,0.83824,0.83936,-0.00147,-0.17%,68443
11/24/2020,0.84448,0.84466,0.84065,0.84083,-0.00366,-0.43%,61513
11/23/2020,0.84369,0.84734,0.83992,0.84449,0.00109,0.13%,62187
11/20/2020,0.84213,0.84381,0.84099,0.8434,0.00126,0.15%,55114
11/19/2020,0.84358,0.84621,0.84158,0.84214,-0.00144,-0.17%,60601
11/18/2020,0.84306,0.84387,0.84096,0.84358,0.00051,0.06%,57481
11/17/2020,0.84362,0.84428,0.84078,0.84307,-0.00055,-0.07%,53687
11/16/2020,0.84468,0.84639,0.84255,0.84362,-0.0013,-0.15%,65341
11/13/2020,0.84703,0.84748,0.84483,0.84492,-0.00212,-0.25%,53417
11/12/2020,0.84903,0.85037,0.84583,0.84704,-0.00199,-0.23%,66267
11/11/2020,0.84636,0.85131,0.84509,0.84903,0.00266,0.31%,63008
11/10/2020,0.84644,0.84884,0.84436,0.84637,-0.00007,-0.01%,91205
11/9/2020,0.84121,0.84772,0.83895,0.84644,0.00428,0.51%,110820
11/6/2020,0.84538,0.84772,0.84096,0.84216,-0.00324,-0.38%,85638
11/5/2020,0.85291,0.85386,0.84322,0.8454,-0.00751,-0.88%,88449
11/4/2020,0.85333,0.8617,0.84962,0.85291,-0.00043,-0.05%,136454
11/3/2020,0.85905,0.85926,0.85179,0.85334,-0.00571,-0.66%,60653
11/2/2020,0.85841,0.86034,0.85793,0.85905,0.00064,0.07%,69545
10/30/2020,0.85666,0.85905,0.85441,0.85841,0.00175,0.20%,76072
10/29/2020,0.85132,0.8583,0.85042,0.85666,0.00535,0.63%,75204
10/28/2020,0.84776,0.85335,0.84757,0.85131,0.00355,0.42%,72375
10/27/2020,0.84674,0.84791,0.84467,0.84776,0.00102,0.12%,55618
10/26/2020,0.84298,0.84716,0.84297,0.84674,0.00366,0.43%,62302
10/23/2020,0.84605,0.84835,0.84282,0.84308,-0.00297,-0.35%,61854
10/22/2020,0.84312,0.84657,0.84264,0.84605,0.00292,0.35%,62429
10/21/2020,0.84586,0.84586,0.8417,0.84313,-0.00274,-0.32%,66589
10/20/2020,0.84955,0.85023,0.84453,0.84587,-0.00369,-0.43%,59363
10/19/2020,0.85314,0.8544,0.84792,0.84956,-0.00376,-0.44%,61589
10/16/2020,0.85413,0.85507,0.85139,0.85332,-0.00082,-0.10%,61541
10/15/2020,0.8513,0.85545,0.85045,0.85414,0.00284,0.33%,66863
10/14/2020,0.85136,0.8532,0.84957,0.8513,-0.00007,-0.01%,62998
10/13/2020,0.84651,0.85237,0.84619,0.85137,0.00485,0.57%,61975
10/12/2020,0.84674,0.84833,0.84553,0.84652,0.00133,0.16%,59647
10/9/2020,0.8503,0.85045,0.84518,0.84519,-0.00512,-0.60%,59877
10/8/2020,0.85,0.8522,0.84881,0.85031,0.00031,0.04%,59153
10/7/2020,0.85216,0.85283,0.84876,0.85,-0.00216,-0.25%,68098
10/6/2020,0.84853,0.85231,0.84691,0.85216,0.00363,0.43%,76623
10/5/2020,0.8537,0.85395,0.84764,0.84853,-0.00494,-0.58%,66449
10/2/2020,0.85135,0.85492,0.85095,0.85347,0.00211,0.25%,92627
10/1/2020,0.85312,0.85339,0.84964,0.85136,-0.00177,-0.21%,87550
9/30/2020,0.8515,0.85576,0.85068,0.85313,0.00163,0.19%,88703
9/29/2020,0.85712,0.85737,0.85137,0.8515,-0.00562,-0.66%,70650
9/28/2020,0.86046,0.86087,0.85615,0.85712,-0.00262,-0.30%,73193
9/25/2020,0.85687,0.86106,0.85579,0.85974,0.00285,0.33%,79200
9/24/2020,0.85755,0.86002,0.85563,0.85689,-0.00067,-0.08%,87794
9/23/2020,0.85408,0.85822,0.85333,0.85756,0.00348,0.41%,86596
9/22/2020,0.84947,0.8552,0.84922,0.85408,0.00461,0.54%,86659
9/21/2020,0.84421,0.85232,0.84232,0.84947,0.00487,0.58%,89533
9/18/2020,0.84397,0.84545,0.84244,0.8446,0.00061,0.07%,68984
9/17/2020,0.84621,0.85187,0.84369,0.84399,-0.00223,-0.26%,89640
9/16/2020,0.84406,0.84825,0.8416,0.84622,0.00214,0.25%,85708
9/15/2020,0.84289,0.84453,0.84031,0.84408,0.00119,0.14%,63101
9/14/2020,0.84498,0.84511,0.84119,0.84289,-0.00121,-0.14%,59591
9/11/2020,0.8464,0.8464,0.84219,0.8441,-0.00231,-0.27%,70239
9/10/2020,0.84718,0.84735,0.83916,0.84641,-0.00078,-0.09%,93724
9/9/2020,0.8493,0.85079,0.84514,0.84719,-0.00212,-0.25%,80267
9/8/2020,0.84638,0.84986,0.84548,0.84931,0.00291,0.34%,85131
9/7/2020,0.84421,0.84655,0.84394,0.8464,0.00172,0.20%,56217
9/4/2020,0.84372,0.8488,0.84277,0.84468,0.00095,0.11%,88861
9/3/2020,0.84346,0.84819,0.84285,0.84373,0.00027,0.03%,86474
9/2/2020,0.83948,0.84579,0.8383,0.84346,0.00398,0.47%,82902
9/1/2020,0.83775,0.84018,0.83262,0.83948,0.00172,0.21%,93415
8/31/2020,0.84034,0.84139,0.83567,0.83776,-0.0022,-0.26%,82134
8/28/2020,0.84584,0.84662,0.83895,0.83996,-0.00588,-0.70%,91823
8/27/2020,0.84519,0.85006,0.84028,0.84584,0.00064,0.08%,101441
8/26/2020,0.84492,0.84933,0.84462,0.8452,0.00027,0.03%,68264
8/25/2020,0.8483,0.84854,0.84437,0.84493,-0.0034,-0.40%,72041
8/24/2020,0.84772,0.84853,0.84388,0.84833,0.00067,0.08%,68670
8/21/2020,0.8431,0.85068,0.84151,0.84766,0.00456,0.54%,79959
8/20/2020,0.84464,0.84725,0.84256,0.8431,-0.00154,-0.18%,86781
8/19/2020,0.83809,0.84522,0.83663,0.84464,0.00655,0.78%,82788
8/18/2020,0.84239,0.84253,0.83569,0.83809,-0.00431,-0.51%,77862
8/17/2020,0.84421,0.84529,0.84167,0.8424,-0.00199,-0.24%,65250
