"","date","Close","RR","atm1M","atm1W","RealizedVariance","RealizedVariance_Annualized","atm1W_annualized","atm1M_annualized"
"1917",2009-03-06,1.26592,0.902279611031404,0.168212,0.168042,0.424172401601408,106.891445203555,1.21176809486304,0.582703460885552
"1919",2009-03-09,1.26215,-0.747060905123253,0.163901,0.165801,0.524816248896289,132.253694721865,1.19560801404641,0.567769718822693
"1920",2009-03-10,1.27165,0.752683912371734,0.162586,0.164835,0.623901773112317,157.223246824304,1.18864208898221,0.563214425198787
"1921",2009-03-11,1.2807,0.711673809617426,0.171479,0.177232,0.58607592498025,147.691133095023,1.27803812730607,0.594020680862207
"1922",2009-03-12,1.2898,0.710548918560171,0.163823,0.167403,0.590020188270437,148.68508744415,1.207160200333,0.567499518896712
"1923",2009-03-13,1.29298,0.246549852690337,0.165707,0.168125,0.439355854946166,110.717675446434,1.21236661637477,0.574025886339632
"1925",2009-03-16,1.2975,0.710210734660612,0.168697,0.171487,0.428615713278884,108.011159746279,1.23661034315099,0.584383550168894
"1926",2009-03-17,1.30335,0.450867052023115,0.165885,0.167608,0.355965318610243,89.7032602897813,1.20863847635594,0.574642496427126
"1927",2009-03-18,1.3489,3.49484021943453,0.178196,0.184667,2.69745102822661,599.048600873868,1.33165267477222,0.617289051411087
"1928",2009-03-19,1.3661,1.27511305508193,0.200839,0.214049,2.92165773574128,599.048600873868,1.54352928992358,0.695726704282651
"1929",2009-03-20,1.35796,-0.595856818680919,0.188938,0.197239,2.98050943944266,599.048600873868,1.42231065604248,0.654500430960897
"1931",2009-03-23,1.362,-0.0697017498807738,0.194138,0.208932,2.88060124870452,599.048600873868,1.50663007817048,0.672513759359613
"1932",2009-03-24,1.34835,-1.00220264317182,0.184438,0.195875,3.04082705658063,599.048600873868,1.41247471216302,0.638911973692777
"1933",2009-03-25,1.3575,0.678607186561352,0.192362,0.208896,0.690146967435729,173.917035793804,1.50637047847865,0.666361514891129
"1934",2009-03-26,1.353,-0.331491712707179,0.187752,0.200098,0.386941657906364,97.5092977924037,1.44292719823559,0.650392006445344
"1935",2009-03-27,1.32872,-1.79453067257946,0.193129,0.207774,0.960000655198352,241.920165109985,1.49827962141651,0.669018480829939
"1937",2009-03-30,1.31895,-0.591649080494416,0.198985,0.23209,1.02903871530104,259.317756255862,1.67362479104487,0.689304259888186
"1938",2009-03-31,1.3258,0.519352515258351,0.196584,0.235159,0.88210209472596,222.289727870942,1.69575566477367,0.68098695191024
"1939",2009-04-01,1.3245,-0.0980540051289847,0.196553,0.232279,0.791923469579785,199.564714334106,1.674987689427,0.680879564760171
"1940",2009-04-02,1.3473,1.72140430351075,0.190748,0.224937,1.36259267369015,343.373353769917,1.62204377449809,0.660770454884296
"1941",2009-04-03,1.34819,0.0660580420099501,0.16175,0.16003,0.719397339707286,181.288129606236,1.153992741225,0.560318436248532
"1943",2009-04-06,1.3323,-1.58085247839254,0.158311,0.156581,1.14920652450528,289.60004417533,1.12912164852685,0.548405390794073
"1944",2009-04-07,1.32695,-0.401561209937699,0.153355,0.152812,1.12751139854957,284.132872434491,1.10194300301241,0.53123730318945
"1945",2009-04-08,1.32535,-0.120577263649726,0.150567,0.148849,1.12849625626705,284.381056579297,1.07336540360308,0.521579387886446
"1946",2009-04-09,1.3122,-0.992190742068133,0.145482,0.141973,0.732738194767127,184.650025081316,1.0237818624629,0.503964431173471
"1949",2009-04-13,1.3376,1.68769955906948,0.15259,0.152987,1.30153142212096,327.985918374481,1.10320494595882,0.52858726545387
"1950",2009-04-14,1.32685,-0.803678229665058,0.150072,0.148262,0.930892249800498,234.584846949726,1.06913248640568,0.519864657586953
"1951",2009-04-15,1.32245,-0.331612465614062,0.145517,0.144294,0.9206353342053,232.000104219736,1.0405188314836,0.504085674730001
"1952",2009-04-16,1.31875,-0.279783734734759,0.134731,0.129852,0.933383346547875,235.212603330064,0.9363760884431,0.466721874709125
"1953",2009-04-17,1.30417,-1.10559241706161,0.134526,0.129362,0.980961771351561,247.202366380593,0.932842648193145,0.466011733878022
"1955",2009-04-20,1.2905,-0.79182041820418,0.144392,0.143284,0.536691725951903,135.246314939879,1.03323561790716,0.500188560412971
"1956",2009-04-21,1.2938,0.255714839209615,0.140698,0.139315,0.42059000238279,105.988680600463,1.00461475188253,0.487392169046652
"1957",2009-04-22,1.3009,0.548771061987934,0.135873,0.134088,0.458826572607736,115.624296297149,0.966922318848831,0.470677878753612
"1958",2009-04-23,1.3127,0.90706434007226,0.129643,0.125312,0.607723928369455,153.146429949103,0.903637682861887,0.449096525691304
"1959",2009-04-24,1.32414,0.871486249714338,0.137835,0.13605,0.515154666524859,129.818975964264,0.981070502053751,0.477474446122512
"1961",2009-04-27,1.3024,-1.49005370244309,0.140552,0.144105,0.83381075882072,210.120311222821,1.03915593310148,0.486886410210842
"1962",2009-04-28,1.3132,0.829238329238323,0.137114,0.138351,0.958259984357913,241.481516058194,0.997663249023437,0.474976828857998
"1963",2009-04-29,1.32675,1.03183064270486,0.148768,0.158122,1.11096494370778,279.963165814362,1.14023395755783,0.515347469080814
"1964",2009-04-30,1.3245,-0.169587337478808,0.140006,0.147995,0.952163773308269,239.945270873684,1.06720712202459,0.484995010728976
"1965",2009-05-01,1.32727,0.209135522838803,0.135595,0.140132,0.809013650002649,203.871439800668,1.01050622266664,0.469714858504604
"1967",2009-05-04,1.3417,0.968521180286413,0.140271,0.165428,0.552568298102456,139.247211121819,1.19291827279491,0.485912997656988
"1968",2009-05-05,1.3305,-0.83476186927032,0.14333,0.176462,0.554406532444398,139.710446175988,1.27248557834185,0.496509684497694
"1969",2009-05-06,1.3301,-0.0300638857572308,0.146403,0.203909,0.34165240484482,86.0964060208946,1.47040871005717,0.507154868761013
"1970",2009-05-07,1.3387,0.646567927223513,0.143092,0.206582,0.419510448741011,105.716633082735,1.4896839871758,0.495685228313292
"1971",2009-05-08,1.36354,1.85553148576977,0.136575,0.134764,1.099362334295,277.039308242339,0.971797024173258,0.473109678087439
"1973",2009-05-11,1.3586,-0.363022991456126,0.143075,0.144493,0.938112817427471,236.404429991723,1.04195384089124,0.495626338585834
"1974",2009-05-12,1.36785,0.68084793169439,0.144273,0.143806,0.891458122968441,224.647446988047,1.03699981343875,0.499776332320769
"1975",2009-05-13,1.3541,-1.00522718134298,0.144833,0.143867,1.09337369274523,275.530170571797,1.03743969069436,0.501716229225246
"1976",2009-05-14,1.3632,0.6720330847057,0.138164,0.135309,1.10008936923022,277.222521046014,0.975727075063514,0.478614135553893
"1977",2009-05-15,1.34949,-1.00572183098591,0.129998,0.125569,0.613785230557947,154.673878100603,0.905490936217475,0.450326281764678
"1979",2009-05-18,1.3552,0.728407908428722,0.130375,0.128696,0.693543708305098,174.773014492885,0.928040053894227,0.451632248073585
"1980",2009-05-19,1.3644,0.678866587957504,0.131237,0.1298,0.693004895935605,174.637233775772,0.936001111110452,0.454618303665833
"1981",2009-05-20,1.3784,1.0260920551158,0.139405,0.140249,0.701481539827809,176.773348036608,1.0113499216651,0.482913085658279
"1982",2009-05-21,1.3941,1.13900174114915,0.142618,0.143096,0.870620839708155,219.396451606455,1.03187993062759,0.494043244147716
"1983",2009-05-22,1.39974,0.404562083064349,0.156887,0.158565,0.701059655254498,176.667033124134,1.14342847598789,0.543472510094117
"1986",2009-05-26,1.3993,-0.124906320259799,0.15235,0.158116,0.598064356810366,150.712217916212,1.14019069094253,0.527755881066237
"1987",2009-05-27,1.3832,-1.15057528764382,0.146927,0.149716,0.770657086468686,194.205585790109,1.07961742951473,0.508970058007345
"1988",2009-05-28,1.3949,0.845864661654139,0.147721,0.151965,0.703181510521386,177.201740651389,1.09583519915177,0.511720554689764
"1989",2009-05-29,1.41538,1.46820560613664,0.152136,0.153854,0.874842057631443,220.460198523124,1.10945697187047,0.527014563320597
"1991",2009-06-01,1.41815,0.538084165154264,0.156381,0.174864,0.900014875578722,226.803748645838,1.26096223646547,0.541719674676857
"1992",2009-06-02,1.429,0.76508126784896,0.158261,0.178661,1.01396442709323,255.519035627493,1.28834279285134,0.548232185713316
"1993",2009-06-03,1.4143,-1.02869139258224,0.157931,0.184439,0.960840924820451,242.131913054754,1.33000854339061,0.547089032180321
"1994",2009-06-04,1.4169,0.18383652690378,0.157914,0.189789,0.824502693378206,207.774678731308,1.36858794203807,0.547030142452863
"1995",2009-06-05,1.39612,-1.46658197473357,0.150318,0.149146,0.823549690722678,207.534522062115,1.0755071010607,0.520716826584277
"1997",2009-06-08,1.39295,-0.332713222667433,0.1502,0.148982,0.787782394672275,198.521163457413,1.07432448024235,0.520308062593691
"1998",2009-06-09,1.40635,0.961987149574649,0.146961,0.146081,0.855796380578953,215.660687905896,1.05340507174211,0.509087837462259
"1999",2009-06-10,1.39895,-0.52618480463612,0.146524,0.145502,0.699529274070387,176.281377065738,1.04922984336512,0.507574025056444
"2000",2009-06-11,1.4126,0.975731798849149,0.142373,0.141037,0.883180609002657,222.56151346867,1.01703227047523,0.493194539252008
"2001",2009-06-12,1.40135,-0.796403794421633,0.136474,0.134495,0.579859872033806,146.124687752519,0.969857237587058,0.47275980382431
"2003",2009-06-15,1.37757,-1.44515907481202,0.138363,0.138526,0.975417204628564,245.805135566398,0.998925191969849,0.479303491775305
"2004",2009-06-16,1.38153,0.28746270606938,0.138984,0.139186,0.806860310915358,203.32879835067,1.00368451965346,0.481454698878306
"2005",2009-06-17,1.39691,1.11325848877695,0.13834,0.137821,0.999355113756155,251.837488666551,0.993841364671445,0.479223817438157
"2006",2009-06-18,1.3909,-0.430235305066187,0.136825,0.134801,0.845965088644155,213.183202338327,0.972063834967642,0.473975703491223
"2007",2009-06-19,1.3938,0.208498094758782,0.131546,0.127819,0.727807578993928,183.40750990647,0.921715916957063,0.455688711064911
"2009",2009-06-22,1.38505,-0.620650068163884,0.136543,0.137763,0.387151930113987,97.5622863887248,0.993423120723491,0.472998826835754
"2010",2009-06-23,1.40705,1.58839031081911,0.149875,0.156678,0.875221724538644,220.555874583738,1.12982112547429,0.519182229568771
"2011",2009-06-24,1.3943,-0.906151167335903,0.146368,0.15168,0.791574819584701,199.476854535345,1.09378003492476,0.507033625204483
"2012",2009-06-25,1.40108,0.486265509574697,0.134233,0.135124,0.80184516520001,202.064981630403,0.974393021091592,0.464996752104786
"2013",2009-06-26,1.40569,0.3290318896851,0.132135,0.129928,0.814803270982351,205.330424287552,0.93692413223697,0.457729066916227
"2015",2009-06-29,1.40711,0.000710681543604969,0.141386,0.156423,0.737762070573636,185.916041784556,1.12798229432381,0.489775470957867
"2016",2009-06-30,1.41,0.205385506463591,0.137556,0.157006,0.241601955925894,60.8836928933253,1.132186367111,0.476507961771889
"2017",2009-07-01,1.41455,0.322695035460997,0.130098,0.143671,0.0982063854952849,24.7480091448118,1.03602631459437,0.450672691926192
"2018",2009-07-02,1.39604,-1.30854335300979,0.125336,0.12616,0.393372697676119,99.129919814382,0.909752697825074,0.434176640034906
"2021",2009-07-06,1.39926,0.247168310873253,0.121515,0.125756,0.383938735570157,96.7525613636796,0.906839412394499,0.420940307763464
"2022",2009-07-07,1.3897,-0.683218272515473,0.120936,0.126784,0.477296076136311,120.27861118635,0.914252425816853,0.418934592928299
"2023",2009-07-08,1.38627,-0.246815859538033,0.124135,0.123329,0.48104304858715,121.222848243962,0.889338066503397,0.430016253995125
"2024",2009-07-09,1.40102,1.06400629026092,0.120132,0.121014,0.686638508547876,173.032904154065,0.872644364097998,0.416149455229729
"2025",2009-07-10,1.39328,-0.552454640190708,0.119635,0.118444,0.405222593100302,102.116093461276,0.854111830542113,0.414427796727005
"2027",2009-07-13,1.40023,0.213993301079274,0.122598,0.120649,0.402162784901676,101.345021795222,0.87001231166691,0.424691929812658
"2028",2009-07-14,1.39795,-0.162830392149865,0.115314,0.118382,0.314108090643406,79.1552388421383,0.853664742183956,0.399459413647995
"2029",2009-07-15,1.40916,0.801888479559351,0.117168,0.119575,0.430529503669508,108.493434924716,0.862267587527213,0.40588185804246
"2030",2009-07-16,1.41317,0.284566692213806,0.118138,0.120039,0.220303266990048,55.5164232814922,0.865613539110844,0.409242036609144
"2031",2009-07-17,1.40953,-0.257576936957343,0.115393,0.114802,0.172531216786865,43.47786663029,0.827848995051634,0.399733077675591
"2033",2009-07-20,1.42083,0.524971522771169,0.121826,0.118482,0.21849161014964,55.0598857577093,0.854385852439049,0.422017643365772
"2034",2009-07-21,1.4198,-0.0724928386928828,0.123489,0.128862,0.214239905160455,53.9884561004346,0.929237096917681,0.427778444351746
"2035",2009-07-22,1.42016,0.0253556838991504,0.122315,0.131071,0.0857634605716521,21.6123920640563,0.945166422452681,0.423711589055574
"2036",2009-07-23,1.41617,-0.28095425867509,0.11751,0.126473,0.0853548792016846,21.5094295588245,0.912009772923514,0.407066580794838
"2037",2009-07-24,1.42028,0.290219394564216,0.114797,0.105425,0.0889311629074632,22.4106530526807,0.760230486431582,0.397668473112969
"2039",2009-07-27,1.42452,0.374151816855851,0.114611,0.108224,0.061810059374634,15.5761349624078,0.78041436247163,0.397024150212553
"2040",2009-07-28,1.41463,-0.694268946732931,0.113539,0.109494,0.157160891121814,39.6045445626972,0.789572462711308,0.393310633281125
"2041",2009-07-29,1.40149,-0.928864791500262,0.115984,0.115375,0.32959026915838,83.0567478279119,0.831980956813316,0.401780361730137
"2042",2009-07-30,1.40843,0.495187264982281,0.111378,0.107824,0.362845295544973,91.4370144773332,0.777529921451258,0.385824709690813
"2043",2009-07-31,1.42556,1.21624787884381,0.111375,0.110469,0.641851616707142,161.7466074102,0.796603287698463,0.385814317385967
"2045",2009-08-03,1.44073,0.831437869615433,0.123263,0.146447,0.752111486501965,189.532094598495,1.05604433527575,0.426995557386725
"2046",2009-08-04,1.44155,0.0569155914015841,0.119767,0.140964,0.656357489331353,165.402087311501,1.01650585998901,0.414885058140203
"2047",2009-08-05,1.44088,-0.0464777496444917,0.119925,0.138901,0.484231565395991,122.02635447979,1.00162935542645,0.415432386195395
"2048",2009-08-06,1.43691,-0.275526067403256,0.118495,0.147449,0.450372402679605,113.493845475261,1.06326986003178,0.410478720885748
"2049",2009-08-07,1.41885,-1.25686368666096,0.116161,0.120374,0.470461887490587,118.556395647628,0.868029258465404,0.402393507716017
"2051",2009-08-10,1.41297,-0.442487229170325,0.11839,0.124192,0.371363090880223,93.5834989018163,0.895561248004847,0.410114990216159
"2052",2009-08-11,1.41515,0.154284945894099,0.119269,0.120617,0.375475982877214,94.619947685058,0.86978155638528,0.413159935535865
"2053",2009-08-12,1.42165,0.459315266932846,0.119201,0.120282,0.417238049522329,105.143988479627,0.867365837030719,0.412924376626035
"2054",2009-08-13,1.42726,0.394611894629472,0.113771,0.113087,0.433198836235201,109.166106731271,0.815481954176792,0.394114304855837
"2055",2009-08-14,1.42034,-0.484845087790594,0.109583,0.099639,0.16427252269674,41.3966757195785,0.718507047071913,0.379606647291641
"2057",2009-08-17,1.41065,-0.437590429473832,0.116729,0.113339,0.163410609894392,41.1794736933868,0.817299152019626,0.404361117433415
"2058",2009-08-18,1.41297,0.164463190727686,0.11333,0.111698,0.164059469209349,41.342986240756,0.805465732733553,0.392586636043562
"2059",2009-08-19,1.42485,0.840782182211929,0.116104,0.114822,0.263248301906842,66.3385720805241,0.827993217102652,0.402196053923954
"2060",2009-08-20,1.42542,0.0400042109695729,0.109874,0.109082,0.232424659809289,58.5710142719408,0.786601488460326,0.380614700861646
"2061",2009-08-21,1.43222,0.477052377544874,0.111557,0.1074,0.230925502162598,58.1932265449748,0.774472413969665,0.386444783879922
"2063",2009-08-24,1.42888,-0.350789101129087,0.109173,0.11892,0.21723902406337,54.7442340639693,0.857544315356355,0.378186365629434
"2064",2009-08-25,1.4287,-0.0125972789877279,0.108561,0.114742,0.211861134130083,53.3890058007809,0.827416328898578,0.37606633544097
"2065",2009-08-26,1.4234,-0.370966613004835,0.107043,0.107878,0.0980014441379283,24.6963639227579,0.777919320989008,0.370807829189191
"2066",2009-08-27,1.43712,0.963889279190667,0.107633,0.109302,0.283497885266609,71.4414670871856,0.78818793102153,0.372851649142122
"2067",2009-08-28,1.42976,-0.512135381874863,0.107936,0.104263,0.290438620955988,73.1905324809091,0.751851185267404,0.373901271931509
"2069",2009-08-31,1.43357,0.216711989765609,0.112515,0.123,0.275220839563432,69.3556515699848,0.886965613764141,0.389763393227224
"2070",2009-09-01,1.42068,-0.89915386064162,0.114076,0.127992,0.436884634297199,110.094927842894,0.922963437698374,0.395170855848454
"2071",2009-09-02,1.42698,0.443449615676998,0.111939,0.117779,0.448690901033158,113.070107060356,0.849316447345746,0.387768070696905
"2072",2009-09-03,1.42565,-0.0932038290655672,0.108946,0.116071,0.264611783275914,66.6821693855304,0.836999884188761,0.377400014562798
"2073",2009-09-04,1.42933,0.258127871497205,0.10462,0.100327,0.225481253011027,56.8212757587789,0.723468285626951,0.362414310975712
"2075",2009-09-07,1.43345,0.0907726146004159,0.112109,0.130507,0.217736369221673,54.8695650438615,0.941099360613958,0.388356967971479
"2076",2009-09-08,1.45012,1.16292859883499,0.111584,0.119859,0.32652142139799,82.2833981922935,0.864315540651676,0.386538314623531
"2077",2009-09-09,1.45482,0.324111108046226,0.115135,0.119567,0.308201511140965,77.6667808075232,0.862209898706806,0.398839339458885
"2078",2009-09-10,1.4581,0.22545744490727,0.11253,0.120441,0.316630332283291,79.7908437353894,0.868512402336317,0.389815354751452
"2079",2009-09-11,1.45651,-0.109046018791577,0.111777,0.106924,0.305682539517414,77.0319999583885,0.771039929155423,0.387206886235253
"2081",2009-09-14,1.46395,0.426001893341752,0.113182,0.109723,0.340330128631287,85.7631924150843,0.791223805195471,0.392073949004521
"2083",2009-09-16,1.47083,0.262443932432626,0.10831,0.131962,0.0836249069677635,21.0734765558764,0.951591514825558,0.37519684593557
"2084",2009-09-17,1.47303,0.149575409802627,0.108195,0.119728,0.0670898655394978,16.9066461159535,0.863370886217505,0.374798474249829
"2085",2009-09-18,1.47155,-0.100473174341334,0.10334,0.101428,0.0589426253991197,14.8535416005782,0.731407709535523,0.357980260908336
"2087",2009-09-21,1.46827,-0.141462916992558,0.106425,0.121808,0.0605667699330698,15.2628260231336,0.878369979523435,0.368667014391036
"2088",2009-09-22,1.48086,0.857471718416919,0.106557,0.122634,0.171322796883891,43.1733448147406,0.884326350230502,0.369124275804234
"2089",2009-09-23,1.47266,-0.553732290695946,0.107251,0.123481,0.218871323301627,55.15557347201,0.890434154091138,0.371528362325139
"2090",2009-09-24,1.46489,-0.527616693602057,0.100913,0.116818,0.270072637731616,68.0583047083672,0.842386577794305,0.349572886288396
"2091",2009-09-25,1.46925,0.297633269392236,0.100603,0.098911,0.285770778588993,72.0142362044263,0.713257364414837,0.348499014787704
"2093",2009-09-28,1.46203,-0.603032157182688,0.109383,0.122918,0.354497983731466,89.3334919003293,0.886374303354965,0.378913826968613
"2094",2009-09-29,1.45927,-0.188778616033862,0.10999,0.118651,0.214573907328825,54.0726246468638,0.855604528770156,0.381016536649002
"2095",2009-09-30,1.46512,0.40088537419394,0.107536,0.111619,0.185391834025472,46.7187421744189,0.80489605563203,0.372515631285454
"2096",2009-10-01,1.4515,-0.929616686687777,0.106977,0.112958,0.302553395785631,76.243455737979,0.814551721947723,0.370579198482592
"2097",2009-10-02,1.45719,0.392008267309678,0.105425,0.099949,0.315570379503636,79.5237356349162,0.7207424888627,0.365202912775898
"2099",2009-10-05,1.46566,0.405551673585702,0.104605,0.1088,0.275735254973987,69.4852842534448,0.784567957540964,0.362362349451485
"2100",2009-10-06,1.47201,0.433251913813577,0.104394,0.112235,0.306149225964281,77.1496049429987,0.809338094803402,0.361631424010691
"2101",2009-10-07,1.47139,-0.0421192790809889,0.103687,0.1045,0.274362216049818,69.1392784445542,0.753560216571974,0.359182304168788
"2102",2009-10-08,1.47725,0.398262867084864,0.10213,0.114013,0.133247441475877,33.578355251921,0.822159435138952,0.353788697954019
"2103",2009-10-09,1.47295,-0.291081401252325,0.102393,0.097927,0.119459021579053,30.1036734379214,0.706161639504724,0.3546997566788
"2105",2009-10-12,1.47921,0.498002554556067,0.105693,0.103323,0.136165898458294,34.3138064114901,0.745072748869531,0.366131292008755
"2106",2009-10-13,1.48499,0.390749116082241,0.110305,0.123901,0.129161428637479,32.5486800166448,0.893462817162527,0.38210772865777
"2107",2009-10-14,1.49327,0.557579512319953,0.114524,0.121769,0.19098560441521,48.1283723126329,0.878088746523949,0.396722773372036
"2108",2009-10-15,1.49537,0.140630964259644,0.108449,0.131857,0.163218355777198,41.131025655854,0.95083434905771,0.375678356060074
"2109",2009-10-16,1.49065,-0.315640945050393,0.107678,0.09965,0.166198520584656,41.8820271873333,0.718586369199973,0.373007533714803
"2111",2009-10-19,1.49673,0.486072414047756,0.111042,0.134467,0.163850490055425,41.290323493967,0.969655326715632,0.384660771548127
"2112",2009-10-20,1.49305,-0.24586932846939,0.108552,0.125003,0.145403861048012,36.641772984099,0.90140945217365,0.376035158526433
"2113",2009-10-21,1.50131,0.553229965506844,0.105448,0.121919,0.144437557483162,36.3982644857567,0.879170411906588,0.365282587113046
"2114",2009-10-22,1.50381,0.166521238118721,0.104741,0.114945,0.14602800841036,36.7990581194108,0.828880182716417,0.362833467271144
"2115",2009-10-23,1.49967,-0.275300736130231,0.103135,0.097588,0.141260266234669,35.5975870911366,0.703717075739959,0.357270120077232
"2117",2009-10-26,1.48567,-0.881324722459433,0.107094,0.118098,0.249353641178666,62.8371175770237,0.851616789059492,0.370984498371563
"2118",2009-10-27,1.48187,-0.255776854887022,0.111869,0.12001,0.250347655741447,63.0876092468447,0.865404417136867,0.387525583583845
"2119",2009-10-28,1.47157,-0.695067718490824,0.114478,0.122364,0.285758803452114,72.0112184699328,0.882379352541751,0.39656342469774
"2120",2009-10-29,1.48381,0.831764713877018,0.108552,0.114684,0.418579446753379,105.482020581852,0.826998084950624,0.376035158526433
"2121",2009-10-30,1.47305,-0.725160229409433,0.113321,0.113008,0.508592819354038,128.165390477218,0.814912277075269,0.392555459129026
"2123",2009-11-02,1.47713,0.455649027835405,0.119222,0.137092,0.394769373383869,99.4818820927349,0.988584470911818,0.412997122759953
"2124",2009-11-03,1.47292,-0.285012151943299,0.125913,0.154949,0.39793139883576,100.278712506611,1.11735312916374,0.43617542666684
"2125",2009-11-04,1.48667,0.933519810987693,0.117926,0.133768,0.475599419679451,119.851053759222,0.964614766032534,0.408507647066735
"2126",2009-11-05,1.48756,0.0598653366248096,0.110949,0.118115,0.337949683535108,85.1633202508473,0.851739377802858,0.384338610097919
"2127",2009-11-06,1.48464,-0.196294603242897,0.105186,0.096239,0.240484526124137,60.6021005832826,0.693989298398758,0.36437499248988
"2129",2009-11-09,1.50047,0.935038376934825,0.10691,0.116708,0.37382067207885,94.2028093638701,0.841593356513702,0.370347103674377
"2130",2009-11-10,1.4991,-0.0913047245196419,0.105323,0.110998,0.359241597271701,90.5288825124687,0.800417960947904,0.364849574411154
"2131",2009-11-11,1.49827,-0.0553665532652997,0.105945,0.133306,0.185562840814497,46.7618358852533,0.961283236654005,0.367004245615769
"2132",2009-11-12,1.48552,-0.85098146528997,0.107502,0.119114,0.32967995996207,83.0793499104416,0.858943269251235,0.372397851830539
"2133",2009-11-13,1.49007,0.306290053314668,0.101616,0.105484,0.340736365061513,85.8655639955013,0.760655941482087,0.352008149723838
"2135",2009-11-16,1.49791,0.149096063329066,0.101513,0.113063,0.170322939013376,42.9213806313707,0.81530888771557,0.351651347257479
"2136",2009-11-17,1.48749,-0.695635919381011,0.10361,0.11086,0.265437494936067,66.8902487238889,0.799422828795876,0.358915568344423
"2137",2009-11-18,1.49532,0.526390093378779,0.104466,0.110175,0.320241709973435,80.7009109133057,0.79448322354849,0.361880839326981
"2138",2009-11-19,1.49137,-0.264157504748141,0.107297,0.107171,0.189363656582975,47.7196414589097,0.772821071485502,0.371687710999436
"2139",2009-11-20,1.48605,-0.356718989922017,0.105158,0.103729,0.196050624785271,49.4047574458884,0.748000456505208,0.364277997644656
"2141",2009-11-23,1.49536,0.581145071028841,0.106379,0.105697,0.25915061628145,65.3059553029253,0.762191906325435,0.368507665716739
"2142",2009-11-24,1.4966,0.0829231756901287,0.103333,0.098869,0.163744000428144,41.2634881078923,0.712954498107698,0.35795601219703
"2143",2009-11-25,1.5126,1.06908993719097,0.106598,0.100536,0.336917353107277,84.9031729830339,0.724975406060095,0.369266303970454
"2144",2009-11-26,1.4969,-1.0379479042708,0.109852,0.11271,0.538428686040352,135.684028882169,0.812763368515092,0.380538490626113
"2145",2009-11-27,1.49863,0.115572182510522,0.117641,0.118422,0.515650384360204,129.943896858771,0.853953186285993,0.407520378106421
"2147",2009-11-30,1.50353,0.268087575274599,0.121348,0.13349,0.462478655247303,116.54462112232,0.962610079523376,0.420361802793736
"2148",2009-12-01,1.50895,0.360484991985526,0.114099,0.127613,0.487093290523357,122.747509211886,0.920230429831572,0.395250530185603
"2149",2009-12-02,1.50645,-0.165678120547397,0.120809,0.152996,0.263992479688384,66.5261048814727,1.10326984588178,0.418494652023177
"2150",2009-12-03,1.5062,-0.0165953068472291,0.105368,0.115011,0.0485803901342271,12.2422583138252,0.829356115484778,0.365005458983835
"2151",2009-12-04,1.48563,-1.36568848758465,0.104541,0.104865,0.418930013284427,105.570363347676,0.756192269003062,0.362140646948116
"2153",2009-12-07,1.48379,-0.219225984331397,0.103157,0.118947,0.414167830122318,104.370293190824,0.85773901512523,0.357346330312765
"2154",2009-12-08,1.46917,-0.985314633472382,0.106749,0.124896,0.58234692961992,146.75142626422,0.900637864200701,0.36978938331434
"2155",2009-12-09,1.47354,0.297446857749613,0.106261,0.123124,0.59455200833132,149.827106099493,0.887859790480456,0.368098901726153
"2156",2009-12-10,1.47283,-0.0481832865073217,0.099108,0.12834,0.594961253309179,149.930235833913,0.925472901386097,0.343320182873073
"2157",2009-12-11,1.46074,-0.820868667802812,0.094214,0.081577,0.356705318241003,89.8897401967326,0.588260112797052,0.326366869568588
"2159",2009-12-14,1.46568,0.234570011967861,0.09928,0.085386,0.358097929902709,90.2406783354827,0.615727202413536,0.343916008350876
"2160",2009-12-15,1.45393,-0.801675672725298,0.102173,0.118554,0.292465721363658,73.7013617836418,0.854905051822716,0.35393765432347
"2161",2009-12-16,1.45229,-0.112797727538455,0.102415,0.104154,0.277315460194202,69.883495968939,0.751065175089353,0.354775966914333
"2162",2009-12-17,1.43437,-1.23391333686799,0.106949,0.112133,0.581359558954613,146.502608856563,0.808602562343207,0.370482203637368
"2163",2009-12-18,1.4338,-0.0397387006142041,0.104374,0.108406,0.446910317863842,112.621400101688,0.781726783135898,0.361562141978388
"2165",2009-12-21,1.42844,-0.325864727759919,0.106838,0.094055,0.45714326392053,115.200102507974,0.678240250427531,0.370097688358087
"2166",2009-12-22,1.42528,-0.221220352272397,0.112945,0.101027,0.338394175924523,85.2753323329799,0.728516057412601,0.391252956921734
"2167",2009-12-23,1.43338,0.568309384822631,0.110617,0.120623,0.400444621832451,100.912044701778,0.869824823000586,0.383188528361693
"2168",2009-12-24,1.43777,0.306269098215399,0.109774,0.095179,0.114696349356645,28.9034800378746,0.686345529694774,0.380268290700132
"2171",2009-12-28,1.43727,-0.00487010728150712,0.113084,0.105487,0.114385260080331,28.8250855402434,0.76067757478974,0.391734467046238
"2172",2009-12-29,1.43394,-0.231689244192118,0.11283,0.104268,0.103883677095585,26.1786866280873,0.751887240780158,0.390854585235993
"2173",2009-12-30,1.43392,-0.0013947584975598,0.109792,0.096944,0.0940963773139332,23.7122870831112,0.699073125697162,0.380330644529204
"2174",2009-12-31,1.43291,-0.0704362865431947,0.112601,0.101913,0.0304935200308368,7.68436704777087,0.734905094272723,0.390061305966126
"2177",2010-01-04,1.44254,0.771922961389881,0.111237,0.118066,0.130906379590687,32.988407656853,0.851386033777863,0.385336271363078
